t_us,ch1,ch2,ch3,ch4,label
711644000,3438,1626,449,1658,down
711648000,3428,1578,459,1644,down
711652000,3470,1653,441,1666,down
711656000,3476,1735,455,1665,down
711660000,3484,1641,460,1646,down
711664000,3392,1598,458,1657,down
711668000,3458,1634,445,1670,down
711672000,3406,1724,448,1655,down
711676000,3475,1701,378,1682,down
711680000,3416,1608,446,1663,down
711684000,3440,1624,456,1635,down
711688000,3498,1736,448,1648,down
711692000,3470,1726,457,1635,down
711696000,3459,1601,456,1668,down
711700000,3427,1596,457,1668,down
711704000,3488,1686,457,1670,down
711708000,3418,1738,454,1655,down
711712000,3445,1648,462,1658,down
711716000,3384,1587,452,1665,down
711720000,3462,1682,457,1678,down
711724000,3444,1729,441,1660,down
711728000,3448,1646,458,1680,down
711732000,3450,1584,452,1662,down
711736000,3439,1646,459,1686,down
711740000,3502,1750,436,1654,down
711744000,3454,1684,451,1658,down
711748000,3446,1603,448,1656,down
711752000,3426,1624,456,1671,down
711756000,3482,1722,451,1666,down
711760000,3432,1716,454,1666,down
711764000,3442,1618,460,1638,down
711768000,3440,1564,456,1666,down
711772000,3458,1682,462,1658,down
711776000,3492,1718,456,1656,down
711780000,3430,1629,458,1672,down
711784000,3449,1602,466,1668,down
711788000,3450,1680,464,1660,down
711792000,3498,1736,429,1649,down
711796000,3418,1628,452,1659,down
711800000,3435,1565,421,1647,down
711804000,3450,1662,449,1655,down
711808000,3488,1718,456,1632,down
711812000,3466,1634,450,1642,down
711816000,3424,1572,458,1628,down
711820000,3457,1577,454,1653,down
711824000,3475,1714,458,1636,down
711828000,3470,1698,446,1645,down
711832000,3424,1586,448,1648,down
711836000,3440,1602,442,1663,down
711840000,3464,1704,455,1655,down
711844000,3494,1716,426,1650,down
711848000,3440,1614,452,1651,down
711852000,3434,1595,425,1614,down
711856000,3425,1680,452,1660,down
711860000,3486,1720,470,1670,down
711864000,3503,1646,452,1654,down
711868000,3426,1572,464,1630,down
711872000,3464,1690,443,1651,down
711876000,3464,1739,454,1679,down
711880000,3470,1623,404,1655,down
711884000,3406,1585,458,1662,down
711888000,3458,1656,428,1668,down
711892000,3464,1728,454,1664,down
711896000,3454,1686,435,1658,down
711900000,3372,1589,451,1660,down
711904000,3436,1626,482,1683,down
711908000,3448,1727,449,1671,down
711912000,3480,1722,464,1682,down
711916000,3464,1634,448,1664,down
711920000,3428,1587,466,1658,down
711924000,3484,1700,436,1667,down
711928000,3452,1712,468,1650,down
711932000,3450,1629,449,1660,down
711936000,3424,1594,454,1662,down
711940000,3470,1700,486,1665,down
711944000,3475,1751,458,1656,down
711948000,3466,1648,468,1674,down
711952000,3444,1571,464,1640,down
711956000,3464,1659,470,1670,down
711960000,3489,1720,459,1658,down
711964000,3448,1643,460,1633,down
711968000,3360,1559,459,1635,down
711972000,3420,1608,461,1642,down
711976000,3474,1682,454,1635,down
711980000,3483,1690,447,1628,down
711984000,3450,1572,449,1632,down
711988000,3452,1571,474,1632,down
711992000,3470,1688,459,1622,down
711996000,3475,1688,463,1654,down
712000000,3438,1587,458,1620,down
712004000,3422,1564,456,1647,down
712008000,3398,1669,455,1642,down
712012000,3424,1698,457,1632,down
712016000,3466,1581,450,1629,down
712020000,3434,1530,452,1624,down
712024000,3474,1666,438,1640,down
712028000,3494,1708,420,1635,down
712032000,3452,1623,464,1649,down
712036000,3420,1545,455,1657,down
712040000,3450,1639,458,1636,down
712044000,3470,1721,460,1638,down
712048000,3421,1668,443,1622,down
712052000,3378,1586,460,1638,down
712056000,3456,1626,448,1645,down
712060000,3490,1706,316,1640,down
712064000,3499,1719,466,1637,down
712068000,3446,1613,482,1586,down
712072000,3444,1606,460,1627,down
712076000,3480,1706,459,1664,down
712080000,3474,1724,462,1640,down
712084000,3350,1636,454,1632,down
712088000,3386,1597,456,1657,down
712092000,3506,1672,441,1648,down
712096000,3496,1770,448,1649,down
712100000,3474,1657,412,1645,down
712104000,3448,1587,469,1639,down
712108000,3459,1674,459,1620,down
712112000,3483,1730,464,1657,down
712116000,3434,1642,456,1639,down
712120000,3410,1554,457,1638,down
712124000,3358,1608,458,1669,down
712128000,3458,1698,451,1644,down
712132000,3470,1698,445,1636,down
712136000,3442,1565,441,1652,down
712140000,3442,1596,477,1656,down
712144000,3480,1696,459,1656,down
712148000,3474,1704,460,1663,down
712152000,3438,1602,456,1600,down
712156000,3430,1600,462,1661,down
712160000,3460,1682,463,1664,down
712164000,3526,1725,456,1654,down
712168000,3352,1632,456,1660,down
712172000,3448,1604,453,1658,down
712176000,3474,1704,483,1659,down
712180000,3484,1730,411,1663,down
712184000,3464,1651,418,1626,down
712188000,3434,1576,467,1668,down
712192000,3438,1640,452,1640,down
712196000,3466,1714,464,1664,down
712200000,3456,1665,454,1648,down
712204000,3434,1568,454,1664,down
712208000,3216,1626,459,1667,down
712212000,3500,1724,455,1670,down
712216000,3486,1682,360,1662,down
712220000,3437,1594,414,1667,down
712224000,3440,1582,455,1671,down
712228000,3466,1708,463,1650,down
712232000,3475,1722,462,1682,down
712236000,3433,1628,457,1664,down
712240000,3376,1573,467,1670,down
712244000,3398,1670,460,1660,down
712248000,3460,1709,462,1667,down
712252000,3451,1622,457,1665,down
712256000,3426,1574,455,1669,down
712260000,3490,1694,456,1684,down
712264000,3488,1734,468,1651,down
712268000,3462,1679,466,1684,down
712272000,3418,1578,465,1670,down
712276000,3436,1700,460,1662,down
712280000,3460,1717,461,1667,down
712284000,3490,1654,458,1634,down
712288000,3451,1604,466,1668,down
712292000,3462,1627,448,1669,down
712296000,3492,1700,456,1672,down
712300000,3490,1698,481,1660,down
712304000,3440,1614,469,1595,down
712308000,3426,1582,463,1684,down
712312000,3456,1687,463,1674,down
712316000,3436,1724,468,1666,down
712320000,3400,1636,459,1662,down
712324000,3472,1601,463,1664,down
712328000,3472,1684,463,1671,down
712332000,3490,1751,433,1668,down
712336000,3452,1637,475,1666,down
712340000,3432,1584,466,1614,down
712344000,3456,1662,466,1696,down
712348000,3456,1723,461,1674,down
712352000,3456,1663,468,1673,down
712356000,3346,1569,465,1672,down
712360000,3436,1594,461,1684,down
712364000,3488,1746,455,1674,down
712368000,3498,1696,464,1677,down
712372000,3448,1618,424,1685,down
712376000,3444,1612,468,1694,down
712380000,3464,1713,472,1698,down
712384000,3474,1725,470,1694,down
712388000,3430,1640,469,1678,down
712392000,3427,1588,473,1675,down
712396000,3360,1708,470,1670,down
712400000,3492,1771,459,1669,down
712404000,3472,1621,467,1667,down
712408000,3425,1588,346,1682,down
712412000,3471,1683,474,1697,down
712416000,3476,1750,468,1683,down
712420000,3450,1675,470,1682,down
712424000,3414,1600,457,1672,down
712428000,3368,1656,457,1650,down
712432000,3480,1743,455,1668,down
712436000,3428,1710,458,1663,down
712440000,3456,1608,461,1662,down
712444000,3450,1624,455,1668,down
712448000,3474,1734,442,1659,down
712452000,3480,1736,469,1701,down
712456000,3440,1633,467,1681,down
712460000,3430,1606,460,1672,down
712464000,3450,1720,468,1679,down
712468000,3496,1744,474,1661,down
712472000,3418,1672,458,1665,down
712476000,3454,1612,458,1669,down
712480000,3478,1700,408,1664,down
712484000,3490,1753,435,1667,down
712488000,3456,1664,466,1649,down
712492000,3430,1606,456,1625,down
712496000,3454,1672,468,1678,down
712500000,3461,1736,463,1670,down
712504000,3414,1680,449,1664,down
712508000,3378,1586,464,1666,down
712512000,3458,1644,461,1678,down
712516000,3488,1736,481,1670,down
712520000,3478,1709,464,1664,down
712524000,3434,1606,468,1650,down
712528000,3438,1606,470,1694,down
712532000,3462,1717,457,1668,down
712536000,3472,1722,465,1665,down
712540000,3398,1632,461,1662,down
712544000,3369,1604,458,1664,down
712548000,3480,1674,464,1668,down
712552000,3498,1726,473,1659,down
712556000,3452,1632,467,1659,down
712560000,3424,1564,466,1651,down
712564000,3440,1664,465,1688,down
712568000,3476,1724,467,1664,down
712572000,3435,1664,466,1667,down
712576000,3374,1587,469,1662,down
712580000,3392,1672,463,1667,down
712584000,3481,1754,467,1663,down
712588000,3480,1690,413,1662,down
712592000,3436,1601,470,1643,down
712596000,3430,1632,472,1650,down
712600000,3472,1711,469,1635,down
712604000,3476,1718,466,1624,down
712608000,3422,1621,458,1644,down
712612000,3232,1611,466,1658,down
712616000,3398,1723,458,1656,down
712620000,3494,1742,462,1661,down
712624000,3458,1643,431,1650,down
712628000,3414,1579,471,1649,down
712632000,3456,1696,467,1678,down
712636000,3464,1746,461,1646,down
712640000,3432,1662,457,1660,down
712644000,3388,1604,460,1662,down
712648000,3426,1666,468,1676,down
712652000,3502,1718,461,1666,down
712656000,3489,1672,462,1656,down
712660000,3438,1602,428,1658,down
712664000,3450,1632,466,1683,down
712668000,3456,1730,459,1632,down
712672000,3470,1709,470,1666,down
712676000,3412,1614,449,1658,down
712680000,3354,1622,466,1672,down
712684000,3406,1715,460,1669,down
712688000,3498,1758,454,1652,down
712692000,3467,1614,470,1666,down
712696000,3440,1596,473,1667,down
712700000,3468,1702,425,1604,down
712704000,3484,1745,470,1686,down
712708000,3434,1648,475,1692,down
712712000,3414,1592,466,1675,down
712716000,3462,1680,459,1683,down
712720000,3485,1741,453,1664,down
712724000,3466,1688,460,1659,down
712728000,3442,1616,458,1675,down
712732000,3448,1649,426,1790,down
712736000,3482,1737,470,1702,down
712740000,3474,1710,476,1690,down
712744000,3416,1601,470,1670,down
712748000,3428,1620,465,1680,down
712752000,3424,1724,464,1670,down
712756000,3474,1728,454,1666,down
712760000,3458,1639,468,1676,down
712764000,3446,1602,464,1679,down
712768000,3474,1712,432,1672,down
712772000,3482,1738,418,1665,down
712776000,3450,1646,462,1645,down
712780000,3412,1603,471,1666,down
712784000,3456,1696,468,1678,down
712788000,3404,1750,463,1637,down
712792000,3410,1672,464,1662,down
712796000,3449,1572,455,1654,down
712800000,3468,1654,468,1668,down
712804000,3478,1731,460,1658,down
712808000,3466,1670,498,1632,down
712812000,3426,1556,473,1682,down
712816000,3417,1598,468,1673,down
712820000,3463,1715,465,1669,down
712824000,3376,1702,470,1660,down
712828000,3436,1572,457,1656,down
712832000,3446,1605,462,1676,down
712836000,3466,1688,421,1667,down
712840000,3474,1712,494,1674,down
712844000,3446,1621,468,1632,down
712848000,3414,1596,471,1534,down
712852000,3450,1686,470,1678,down
712856000,3449,1732,463,1671,down
712860000,3387,1638,458,1678,down
712864000,3434,1606,456,1672,down
712868000,3476,1682,466,1676,down
712872000,3491,1752,436,1670,down
712876000,3454,1654,410,1681,down
712880000,3417,1580,462,1675,down
712884000,3436,1636,474,1667,down
712888000,3466,1725,448,1676,down
712892000,3454,1685,465,1661,down
712896000,3442,1588,456,1664,down
712900000,3446,1638,467,1672,down
712904000,3484,1723,452,1677,down
712908000,3472,1706,429,1669,down
712912000,3438,1614,490,1638,down
712916000,3428,1590,478,1652,down
712920000,3456,1680,479,1676,down
712924000,3462,1713,474,1687,down
712928000,3460,1620,466,1664,down
712932000,3441,1558,465,1666,down
712936000,3458,1707,458,1652,down
712940000,3492,1732,464,1680,down
712944000,3448,1639,478,1678,down
712948000,3428,1571,473,1654,down
712952000,3430,1648,469,1666,down
712956000,3456,1726,469,1668,down
712960000,3490,1674,466,1664,down
712964000,3296,1588,468,1659,down
712968000,3472,1590,461,1674,down
712972000,3488,1693,453,1663,down
712976000,3460,1733,475,1667,down
712980000,3438,1607,477,1681,down
712984000,3426,1602,464,1639,down
712988000,3446,1704,466,1638,down
712992000,3440,1730,470,1670,down
712996000,3382,1640,466,1664,down
713000000,3452,1573,466,1673,down
713004000,3462,1700,457,1658,down
713008000,3482,1765,432,1670,down
713012000,3458,1655,417,1669,down
713016000,3418,1595,497,1679,down
713020000,3446,1682,468,1688,down
713024000,3470,1742,472,1655,down
713028000,3424,1677,469,1662,down
713032000,3430,1590,467,1674,down
713036000,3450,1659,463,1678,down
713040000,3478,1757,461,1674,down
713044000,3480,1694,422,1673,down
713048000,3408,1607,423,1666,down
713052000,3430,1622,472,1684,down
713056000,3462,1724,470,1686,down
713060000,3460,1728,452,1660,down
713064000,3431,1630,471,1664,down
713068000,3368,1607,465,1666,down
713072000,3490,1688,459,1661,down
713076000,3494,1756,469,1665,down
713080000,3460,1666,419,1666,down
713084000,3430,1590,487,1665,down
713088000,3458,1689,475,1610,down
713092000,3476,1738,467,1676,down
713096000,3428,1638,472,1662,down
713100000,3344,1575,467,1658,down
713104000,3384,1658,462,1670,down
713108000,3470,1731,459,1666,down
713112000,3466,1663,460,1657,down
713116000,3444,1588,404,1654,down
713120000,3456,1616,420,1684,down
713124000,3470,1720,479,1676,down
713128000,3444,1707,460,1673,down
713132000,3404,1608,466,1652,down
713136000,3424,1612,470,1668,down
713140000,3388,1729,477,1670,down
713144000,3514,1757,463,1685,down
713148000,3452,1626,460,1662,down
713152000,3441,1613,427,1666,down
713156000,3472,1709,480,1671,down
713160000,3484,1758,478,1648,down
713164000,3446,1657,474,1662,down
713168000,3418,1588,469,1655,down
713172000,3432,1690,466,1665,down
713176000,3416,1744,464,1662,down
713180000,3403,1696,454,1656,down
713184000,3427,1607,456,1670,down
713188000,3450,1638,472,1677,down
713192000,3478,1728,494,1667,down
713196000,3466,1694,462,1680,down
713200000,3410,1598,460,1684,down
713204000,3418,1620,471,1670,down
713208000,3440,1717,459,1664,down
713212000,3386,1724,467,1666,down
713216000,3392,1651,458,1664,down
713220000,3428,1604,462,1676,down
713224000,3480,1716,416,1669,down
713228000,3491,1749,472,1660,down
713232000,3448,1653,471,1647,down
713236000,3438,1604,466,1546,down
713240000,3450,1698,472,1672,down
713244000,3467,1746,464,1664,down
713248000,3360,1667,469,1666,down
713252000,3394,1612,475,1667,down
713256000,3528,1632,465,1680,down
713260000,3508,1778,466,1674,down
713264000,3476,1702,475,1665,down
713268000,3434,1622,361,1692,down
713272000,3448,1643,477,1672,down
713276000,3482,1740,478,1690,down
713280000,3476,1721,474,1664,down
713284000,3414,1622,470,1668,down
713288000,3354,1623,467,1671,down
713292000,3478,1747,471,1680,down
713296000,3492,1722,457,1679,down
713300000,3464,1642,429,1669,down
713304000,3424,1600,494,1679,down
713308000,3462,1712,478,1704,down
713312000,3484,1757,476,1600,down
713316000,3430,1654,470,1686,down
713320000,3420,1600,476,1670,down
713324000,3438,1696,475,1672,down
713328000,3504,1742,465,1667,down
713332000,3490,1659,468,1659,down
713336000,3448,1625,435,1666,down
713340000,3452,1659,470,1674,down
713344000,3488,1754,492,1650,down
713348000,3460,1724,472,1681,down
713352000,3427,1614,473,1676,down
713356000,3438,1637,466,1672,down
713360000,3332,1738,467,1676,down
713364000,3451,1750,465,1664,down
713368000,3460,1605,468,1670,down
713372000,3446,1627,490,1668,down
713376000,3484,1701,498,1664,down
713380000,3481,1723,497,1682,down
713384000,3445,1636,471,1654,down
713388000,3424,1582,472,1663,down
713392000,3456,1684,472,1659,down
713396000,3510,1720,474,1662,down
713400000,3426,1628,465,1657,down
713404000,3438,1608,459,1658,down
713408000,3458,1689,483,1670,down
713412000,3490,1745,404,1664,down
713416000,3476,1695,494,1672,down
713420000,3432,1611,470,1632,down
713424000,3441,1638,474,1664,down
713428000,3470,1734,488,1656,down
713432000,3435,1722,461,1640,down
713436000,3436,1610,462,1644,down
713440000,3456,1592,455,1658,down
713444000,3482,1737,409,1667,down
713448000,3498,1746,413,1659,down
713452000,3454,1651,493,1655,down
713456000,3426,1606,474,1676,down
713460000,3458,1703,471,1667,down
713464000,3471,1734,470,1659,down
713468000,3376,1648,473,1663,down
713472000,3372,1582,470,1662,down
713476000,3486,1692,469,1666,down
713480000,3498,1762,454,1646,down
713484000,3467,1664,434,1644,down
713488000,3438,1584,522,1664,down
713492000,3446,1638,477,1680,down
713496000,3456,1728,476,1668,down
713500000,3456,1691,473,1664,down
713504000,3390,1596,472,1662,down
713508000,3424,1619,470,1662,down
713512000,3482,1705,467,1663,down
713516000,3494,1649,464,1662,down
713520000,3447,1592,473,1663,down
713524000,3424,1602,491,1651,down
713528000,3470,1698,452,1687,down
713532000,3476,1740,474,1694,down
713536000,3426,1644,468,1654,down
713540000,3364,1597,474,1672,down
713544000,3388,1694,474,1676,down
713548000,3448,1731,461,1674,down
713552000,3472,1612,463,1672,down
713556000,3442,1603,440,1674,down
713560000,3458,1666,432,1629,down
713564000,3490,1750,478,1683,down
713568000,3466,1700,479,1658,down
713572000,3411,1618,476,1664,down
713576000,3416,1638,468,1675,down
713580000,3434,1758,466,1671,down
713584000,3595,1686,465,1670,down
713588000,3457,1644,454,1665,down
713592000,3430,1632,493,1674,down
713596000,3484,1734,502,1694,down
713600000,3488,1748,479,1683,down
713604000,3444,1647,476,1665,down
713608000,3418,1607,467,1664,down
713612000,3384,1712,457,1658,down
713616000,3454,1756,460,1656,down
713620000,3478,1621,466,1664,down
713624000,3434,1610,449,1678,down
713628000,3464,1675,469,1666,down
713632000,3484,1750,419,1590,down
713636000,3458,1670,474,1672,down
713640000,3418,1582,474,1662,down
713644000,3442,1636,472,1662,down
713648000,3434,1729,480,1658,down
713652000,3480,1696,462,1646,down
713656000,3446,1567,451,1651,down
713660000,3441,1632,455,1669,down
713664000,3480,1693,428,1686,down
713668000,3463,1684,484,1684,down
713672000,3427,1594,484,1702,down
713676000,3424,1584,487,1768,down
713680000,3406,1688,495,1838,down
713684000,3458,1715,510,1916,down
713688000,3366,1618,526,2008,down
713692000,3440,1547,546,2131,down
713696000,3478,1712,574,2250,down
713700000,3470,1770,576,2318,down
713704000,3482,1694,608,2400,down
713708000,3343,1642,637,2516,down
713712000,3464,1714,656,2634,down
713716000,3512,1780,642,2741,down
713720000,3436,1750,698,2848,down
713724000,3456,1660,729,2984,down
713728000,3480,1726,761,3068,down
713732000,3488,1851,758,3162,down
713736000,3502,1800,790,3234,down
713740000,3496,1706,834,3320,down
713744000,3504,1730,823,3360,down
713748000,3510,1785,836,3366,down
713752000,3552,1818,790,3378,down
713756000,3494,1698,855,3336,down
713760000,3470,1675,842,3308,down
713764000,3528,1778,800,3282,down
713768000,3546,1790,837,3226,down
713772000,3482,1723,842,3156,down
713776000,3466,1658,845,3116,down
713780000,3460,1749,818,3038,down
713784000,3514,1792,832,2978,down
713788000,3503,1702,824,2920,down
713792000,3476,1594,818,2852,down
713796000,3460,1676,822,2800,down
713800000,3500,1754,811,2707,down
713804000,3510,1748,791,2658,down
713808000,3448,1632,799,2604,center
713812000,3477,1640,778,2554,center
713816000,3496,1756,789,2508,center
713820000,3491,1728,786,2452,center
713824000,3476,1626,691,2397,center
713828000,3463,1594,766,2368,center
713832000,3488,1712,780,2338,center
713836000,3510,1762,789,2298,center
713840000,3338,1636,767,2268,center
713844000,3447,1589,772,2342,center
713848000,3498,1714,765,2258,center
713852000,3422,1735,778,2244,center
713856000,3472,1654,781,2264,center
713860000,3467,1557,766,2248,center
713864000,3458,1666,781,2244,center
713868000,3510,1735,756,2224,center
713872000,3526,1648,773,2234,center
713876000,3432,1600,783,2232,center
713880000,3456,1632,723,2232,center
713884000,3458,1732,777,2228,center
713888000,3474,1706,788,2236,center
713892000,3451,1614,779,2223,center
713896000,3312,1624,785,2226,center
713900000,3476,1714,786,2168,center
713904000,3488,1728,730,2184,center
713908000,3424,1650,779,2178,center
713912000,3438,1607,786,2185,center
713916000,3482,1682,766,2147,center
713920000,3472,1734,782,2128,center
713924000,3453,1632,798,2098,center
713928000,3460,1552,770,2072,center
713932000,3450,1683,776,2059,center
713936000,3490,1743,788,2038,center
713940000,3424,1668,763,2006,center
713944000,3418,1602,776,2016,center
713948000,3458,1672,666,1986,center
713952000,3432,1735,764,1962,center
713956000,3462,1704,764,1924,center
713960000,3457,1576,758,1928,center
713964000,3430,1646,762,1892,center
713968000,3480,1734,734,1905,center
713972000,3410,1734,758,1888,center
713976000,3436,1636,766,1886,center
713980000,3436,1628,760,1888,center
713984000,3486,1714,754,1884,center
713988000,3488,1741,770,1862,center
713992000,3464,1664,758,1889,center
713996000,3410,1600,766,1916,center
714000000,3500,1692,776,1941,center
714004000,3386,1728,765,1930,center
714008000,3448,1677,776,1907,center
714012000,3444,1592,801,1958,center
714016000,3464,1662,784,1962,center
714020000,3486,1736,788,1927,center
714024000,3496,1632,773,1941,center
714028000,3438,1595,774,1940,center
714032000,3436,1629,774,1920,center
714036000,3496,1716,777,1918,center
714040000,3466,1712,785,1922,center
714044000,3448,1614,808,1920,center
714048000,3318,1636,783,1916,center
714052000,3510,1734,792,1896,center
714056000,3500,1738,794,1906,center
714060000,3318,1645,784,1899,center
714064000,3444,1621,796,1884,center
714068000,3456,1664,784,1893,center
714072000,3355,1752,794,1888,center
714076000,3452,1666,796,1873,center
714080000,3451,1584,784,1876,center
714084000,3450,1693,779,1886,center
714088000,3484,1745,844,1879,center
714092000,3482,1662,789,1874,center
714096000,3402,1586,791,1876,center
714100000,3459,1664,798,1880,center
714104000,3447,1758,792,1874,center
714108000,3450,1695,790,1883,center
714112000,3436,1609,797,1856,center
714116000,3410,1632,788,1862,center
714120000,3480,1735,803,1832,center
714124000,3488,1744,751,1854,center
714128000,3346,1625,792,1856,center
714132000,3440,1622,787,1862,center
714136000,3490,1692,789,1856,center
714140000,3492,1732,797,1852,center
714144000,3448,1628,798,1866,center
714148000,3451,1606,787,1834,center
714152000,3446,1685,800,1835,center
714156000,3488,1732,786,1830,center
714160000,3450,1621,794,1828,center
714164000,3414,1569,799,1828,center
714168000,3469,1653,802,1834,center
714172000,3528,1730,790,1818,center
714176000,3448,1668,792,1777,center
714180000,3422,1576,766,1821,center
714184000,3412,1632,798,1824,center
714188000,3478,1714,801,1800,center
714192000,3472,1701,770,1816,center
714196000,3356,1616,801,1819,center
714200000,3502,1612,805,1802,center
714204000,3490,1654,796,1812,center
714208000,3459,1726,800,1806,center
714212000,3448,1626,811,1808,center
714216000,3438,1615,791,1798,center
714220000,3450,1692,802,1808,center
714224000,3477,1723,803,1798,center
714228000,3451,1618,800,1797,center
714232000,3410,1592,807,1788,center
714236000,3464,1690,788,1788,center
714240000,3394,1742,798,1794,center
714244000,3441,1664,801,1765,center
714248000,3436,1604,814,1792,center
714252000,3376,1665,805,1792,center
714256000,3472,1738,802,1754,center
714260000,3480,1726,771,1778,center
714264000,3368,1610,804,1768,center
714268000,3438,1640,802,1760,center
714272000,3500,1667,798,1782,center
714276000,3466,1722,820,1768,center
714280000,3434,1620,763,1804,center
714284000,3436,1640,793,1762,center
714288000,3455,1706,804,1770,center
714292000,3481,1744,782,1762,center
714296000,3476,1670,800,1755,center
714300000,3426,1603,806,1756,center
714304000,3470,1706,746,1747,center
714308000,3518,1764,800,1760,center
714312000,3434,1665,801,1738,center
714316000,3430,1594,796,1762,center
714320000,3318,1694,803,1762,center
714324000,3478,1752,807,1774,center
714328000,3478,1699,792,1756,center
714332000,3216,1596,804,1752,center
714336000,3453,1654,803,1744,center
714340000,3491,1715,796,1756,center
714344000,3434,1682,809,1770,center
714348000,3439,1587,827,1776,center
714352000,3440,1633,802,1766,center
714356000,3450,1716,784,1748,center
714360000,3476,1726,816,1752,center
714364000,3402,1659,808,1754,center
714368000,3404,1598,810,1764,center
714372000,3484,1707,808,1772,center
714376000,3408,1750,806,1741,center
714380000,3452,1647,810,1744,center
714384000,3436,1624,803,1744,center
714388000,3372,1706,806,1750,center
714392000,3488,1760,814,1754,center
714396000,3477,1658,798,1730,center
714400000,3426,1596,808,1744,center
714404000,3458,1675,810,1732,center
714408000,3510,1764,817,1735,center
714412000,3458,1688,809,1732,center
714416000,3444,1588,748,1752,center
714420000,3456,1579,805,1734,center
714424000,3456,1718,820,1731,center
714428000,3496,1706,817,1723,center
714432000,3376,1622,804,1715,center
714436000,3430,1604,808,1720,center
714440000,3480,1698,768,1726,center
714444000,3412,1720,810,1722,center
714448000,3448,1640,819,1686,center
714452000,3440,1618,831,1716,center
714456000,3390,1699,794,1686,center
714460000,3494,1748,809,1711,center
714464000,3470,1674,832,1694,center
714468000,3334,1595,810,1694,center
714472000,3454,1676,813,1711,center
714476000,3504,1767,808,1691,center
714480000,3456,1683,804,1676,center
714484000,3429,1607,812,1678,center
714488000,3474,1681,800,1694,center
714492000,3472,1742,800,1682,center
714496000,3488,1708,752,1662,center
714500000,3488,1632,796,1666,center
714504000,3446,1632,806,1672,center
714508000,3496,1728,776,1672,center
714512000,3422,1721,806,1672,center
714516000,3444,1612,803,1685,center
714520000,3432,1574,816,1673,center
714524000,3392,1668,801,1674,center
714528000,3478,1712,806,1689,center
714532000,3468,1605,751,1671,center
714536000,3354,1578,805,1669,center
714540000,3446,1674,786,1656,center
714544000,3501,1746,812,1668,center
714548000,3416,1644,804,1662,center
714552000,3402,1582,813,1651,center
714556000,3464,1658,809,1675,center
714560000,3450,1725,808,1692,center
714564000,3475,1660,825,1680,center
714568000,3456,1596,802,1666,center
714572000,3427,1607,810,1672,center
714576000,3487,1712,765,1648,center
714580000,3486,1724,804,1663,center
714584000,3411,1598,802,1659,center
714588000,3440,1607,714,1655,center
714592000,3474,1678,800,1668,center
714596000,3482,1726,809,1667,center
714600000,3464,1642,812,1670,center
714604000,3192,1592,801,1671,center
714608000,3464,1699,808,1694,center
714612000,3506,1737,779,1676,center
714616000,3418,1655,804,1664,center
714620000,3430,1595,812,1689,center
714624000,3490,1714,762,1676,center
714628000,3430,1742,805,1664,center
714632000,3460,1674,813,1652,center
714636000,3452,1605,821,1664,center
714640000,3392,1636,809,1671,center
714644000,3476,1720,805,1683,center
714648000,3478,1666,797,1658,center
714652000,3384,1585,798,1665,center
714656000,3430,1608,806,1691,center
714660000,3498,1678,804,1677,center
714664000,3463,1710,811,1670,center
714668000,3444,1611,798,1658,center
714672000,3454,1630,800,1684,center
714676000,3462,1696,809,1682,center
714680000,3516,1735,769,1672,center
714684000,3374,1652,803,1681,center
714688000,3426,1580,810,1658,center
714692000,3470,1687,736,1680,center
714696000,3335,1739,808,1679,center
714700000,3444,1652,813,1694,center
714704000,3424,1600,767,1683,center
714708000,3410,1655,808,1690,center
714712000,3456,1718,814,1692,center
714716000,3482,1690,803,1670,center
714720000,3412,1584,862,1678,center
714724000,3446,1620,796,1671,center
714728000,3491,1682,801,1682,center
714732000,3459,1692,817,1666,center
714736000,3432,1590,807,1671,center
714740000,3462,1592,803,1680,center
714744000,3468,1694,813,1698,center
714748000,3492,1738,826,1680,center
714752000,3438,1626,811,1700,center
714756000,3432,1590,814,1660,center
714760000,3490,1698,803,1680,center
714764000,3492,1666,817,1664,center
714768000,3466,1626,817,1637,center
714772000,3453,1563,818,1670,center
714776000,3442,1654,816,1658,center
714780000,3452,1712,809,1650,center
714784000,3464,1656,804,1641,center
714788000,3436,1554,818,1638,center
714792000,3452,1612,820,1664,center
714796000,3464,1693,816,1643,center
714800000,3476,1682,810,1637,center
714804000,3426,1556,805,1634,center
714808000,3452,1581,710,1640,center
714812000,3478,1700,821,1652,center
714816000,3488,1698,815,1685,center
714820000,3438,1607,796,1644,center
714824000,3350,1586,803,1650,center
714828000,3494,1712,800,1629,center
714832000,3504,1735,826,1647,center
714836000,3459,1628,840,1671,center
714840000,3416,1584,813,1652,center
714844000,3460,1678,815,1662,center
714848000,3523,1720,816,1654,center
714852000,3478,1612,805,1651,center
714856000,3454,1573,775,1654,center
714860000,3450,1653,813,1670,center
714864000,3483,1724,808,1655,center
714868000,3309,1682,811,1642,center
714872000,3488,1523,808,1656,center
714876000,3464,1626,739,1652,center
714880000,3497,1726,828,1652,center
714884000,3464,1696,810,1628,center
714888000,3428,1602,812,1652,center
714892000,3438,1613,810,1642,center
714896000,3494,1692,805,1651,center
714900000,3506,1720,827,1650,center
714904000,3450,1617,814,1624,center
714908000,3434,1588,814,1632,center
714912000,3449,1675,812,1640,center
714916000,3520,1733,805,1641,center
714920000,3458,1639,816,1636,center
714924000,3434,1559,815,1652,center
714928000,3458,1654,809,1627,center
