t_us,ch1,ch2,ch3,ch4,pc_time,label
392344163,1430,886,1103,1288,1770289263.3455858,right
392348164,1357,796,986,1187,1770289263.34946,right
392352164,1368,863,1064,1224,1770289263.353584,right
392356162,1407,893,1113,1277,1770289263.357548,right
392360162,1448,897,1117,1303,1770289263.361621,right
392364163,1352,780,964,1173,1770289263.3655019,right
392368164,1372,873,1078,1239,1770289263.369646,right
392372164,1410,892,1115,1284,1770289263.3736079,right
392376162,1448,903,1125,1309,1770289263.377654,right
392380162,1368,794,980,1192,1770289263.381541,right
392384163,1376,868,1072,1235,1770289263.385678,right
392388164,1405,884,1101,1269,1770289263.389641,right
392392164,1455,909,1128,1311,1770289263.393696,right
392396162,1399,820,1018,1218,1770289263.3976362,right
392400162,1388,859,1059,1227,1770289263.4016929,right
392404163,1394,875,1084,1251,1770289263.405679,right
392408164,1446,915,1128,1310,1770289263.409703,right
392412164,1410,840,1037,1229,1770289263.413692,right
392416162,1376,840,1030,1211,1770289263.417566,right
392420163,1379,864,1075,1240,1770289263.421529,right
392424163,1441,921,1135,1309,1770289263.425524,right
392428164,1423,855,1068,1253,1770289263.429599,right
392432162,1372,816,1008,1203,1770289263.4336152,right
392436162,1373,860,1063,1226,1770289263.437685,right
392440163,1417,906,1124,1293,1770289263.441663,right
392444163,1427,879,1098,1285,1770289263.445685,right
392448164,1355,801,989,1190,1770289263.449573,right
392452162,1368,863,1064,1225,1770289263.453713,right
392456163,1407,894,1117,1284,1770289263.4577432,right
392460163,1439,895,1124,1307,1770289263.461607,right
392464163,1353,785,975,1183,1770289263.465546,right
392468162,1371,868,1074,1234,1770289263.469782,right
392472162,1408,892,1111,1278,1770289263.4737222,right
392476163,1449,904,1122,1306,1770289263.477768,right
392480163,1363,787,976,1185,1770289263.481611,right
392484163,1375,868,1073,1237,1770289263.485755,right
392488162,1403,886,1111,1273,1770289263.489747,right
392492162,1455,908,1128,1313,1770289263.4938,right
392496163,1392,814,1003,1215,1770289263.497751,right
392500163,1387,861,1058,1228,1770289263.50177,right
392504164,1394,877,1088,1255,1770289263.505713,right
392508162,1446,912,1126,1307,1770289263.5097961,right
392512162,1407,835,1035,1227,1770289263.513789,right
392516163,1379,847,1044,1215,1770289263.517806,right
392520163,1380,867,1078,1243,1770289263.521814,right
392524164,1445,921,1135,1310,1770289263.52578,right
392528162,1420,850,1060,1249,1770289263.529788,right
392532162,1373,820,1015,1202,1770289263.533788,right
392536163,1377,863,1067,1227,1770289263.537809,right
392540163,1421,913,1127,1298,1770289263.541812,right
392544164,1427,874,1093,1278,1770289263.5458329,right
392548162,1363,802,991,1195,1770289263.549691,right
392552162,1370,862,1064,1225,1770289263.5538418,right
392556163,1410,896,1113,1285,1770289263.5578299,right
392560163,1439,895,1118,1301,1770289263.5618749,right
392564164,1359,790,978,1187,1770289263.565748,right
392568162,1371,866,1067,1225,1770289263.5698519,right
392572162,1406,892,1114,1277,1770289263.573858,right
392576163,1446,899,1118,1304,1770289263.577868,right
392580163,1356,783,963,1172,1770289263.58175,right
392584164,1370,870,1074,1235,1770289263.585911,right
392588162,1403,886,1109,1274,1770289263.589857,right
392592162,1453,905,1126,1313,1770289263.593923,right
392596163,1385,807,996,1209,1770289263.59777,right
392600163,1384,863,1064,1230,1770289263.601897,right
392604164,1396,880,1097,1260,1770289263.6059158,right
392608162,1447,910,1128,1311,1770289263.609945,right
392612162,1404,830,1028,1226,1770289263.6139038,right
392616163,1384,850,1048,1220,1770289263.6179352,right
392620164,1389,872,1080,1246,1770289263.621889,right
392624162,1446,921,1134,1310,1770289263.625952,right
392628162,1415,846,1052,1244,1770289263.629952,right
392632162,1375,825,1017,1203,1770289263.6339462,right
392636163,1378,863,1066,1225,1770289263.637942,right
392640164,1429,918,1129,1303,1770289263.641957,right
392644162,1425,869,1086,1272,1770289263.6459599,right
392648162,1367,808,995,1197,1770289263.6498508,right
392652162,1369,859,1062,1224,1770289263.653951,right
392656164,1410,900,1119,1290,1770289263.657946,right
392660164,1431,889,1116,1302,1770289263.66198,right
392664162,1360,795,978,1189,1770289263.665846,right
392668162,1371,865,1068,1226,1770289263.6700249,right
392672163,1407,891,1115,1282,1770289263.6739762,right
392676164,1443,900,1119,1306,1770289263.678008,right
392680164,1352,780,962,1172,1770289263.68189,right
392684162,1369,873,1079,1238,1770289263.686006,right
392688162,1407,889,1113,1278,1770289263.6900191,right
392692163,1451,906,1123,1309,1770289263.694048,right
392696164,1376,802,990,1195,1770289263.6979158,right
392700164,1375,863,1062,1225,1770289263.702048,right
392704162,1393,880,1097,1260,1770289263.7059798,right
392708162,1441,909,1127,1307,1770289263.71003,right
392712163,1395,826,1023,1222,1770289263.7140439,right
392716164,1383,855,1055,1222,1770289263.718074,right
392720164,1390,874,1082,1248,1770289263.722054,right
392724162,1446,918,1132,1309,1770289263.726091,right
392728162,1412,843,1051,1239,1770289263.730091,right
392732163,1380,836,1028,1204,1770289263.734081,right
392736164,1379,866,1071,1232,1770289263.738111,right
392740162,1434,918,1130,1304,1770289263.742101,right
392744162,1424,861,1071,1258,1770289263.746092,right
392748162,1369,813,1000,1200,1770289263.750035,right
392752163,1371,861,1061,1224,1770289263.7540932,right
392756164,1415,904,1122,1294,1770289263.75795,right
392760164,1429,884,1105,1292,1770289263.762092,right
392764162,1358,796,990,1192,1770289263.766003,right
392768162,1369,862,1064,1226,1770289263.770137,right
392772163,1408,893,1114,1282,1770289263.7740722,right
392776164,1443,897,1119,1306,1770289263.7781398,right
392780164,1350,781,963,1174,1770289263.781996,right
392784162,1371,874,1079,1238,1770289263.7861419,right
392788163,1410,893,1115,1284,1770289263.790103,right
392792163,1445,904,1125,1309,1770289263.794152,right
392796164,1367,793,979,1192,1770289263.7980568,right
392800162,1375,864,1071,1233,1770289263.802186,right
392804162,1399,883,1101,1268,1770289263.8061619,right
392808163,1453,908,1125,1311,1770289263.810186,right
392812163,1394,820,1017,1218,1770289263.8141499,right
392816164,1385,861,1058,1226,1770289263.818235,right
392820162,1393,875,1082,1250,1770289263.822183,right
392824163,1446,914,1126,1309,1770289263.8261561,right
392828163,1410,839,1035,1230,1770289263.830194,right
392832163,1376,841,1032,1211,1770289263.834183,right
392836164,1378,867,1076,1241,1770289263.838176,right
392840162,1440,921,1136,1313,1770289263.842207,right
392844163,1425,856,1068,1253,1770289263.846223,right
392848163,1373,817,1007,1201,1770289263.850234,right
392852164,1371,860,1062,1225,1770289263.854208,right
392856162,1417,907,1125,1293,1770289263.858216,right
392860162,1424,879,1098,1285,1770289263.862252,right
392864163,1354,800,989,1195,1770289263.8660989,right
392868163,1367,863,1065,1226,1770289263.8702521,right
392872164,1408,894,1117,1285,1770289263.8743098,right
392876162,1439,896,1114,1299,1770289263.879238,right
392880162,1352,787,971,1179,1770289263.882165,right
392884163,1367,871,1074,1235,1770289263.886121,right
392888163,1407,890,1111,1276,1770289263.890095,right
392892164,1452,903,1125,1306,1770289263.894167,right
392896162,1362,787,975,1181,1770289263.897981,right
392900162,1372,869,1074,1236,1770289263.9021068,right
392904163,1406,886,1111,1275,1770289263.906271,right
392908163,1456,907,1129,1316,1770289263.910326,right
392912164,1393,813,1004,1216,1770289263.914241,right
392916162,1389,863,1062,1229,1770289263.9181771,right
392920162,1397,878,1091,1256,1770289263.922168,right
392924163,1443,912,1126,1305,1770289263.926153,right
392928163,1405,837,1034,1227,1770289263.93013,right
392932164,1379,847,1044,1215,1770289263.934134,right
392936162,1380,867,1079,1244,1770289263.938132,right
392940162,1443,919,1135,1308,1770289263.942307,right
392944163,1422,851,1061,1250,1770289263.946312,right
392948163,1374,822,1016,1203,1770289263.950335,right
392952164,1380,865,1071,1232,1770289263.9543512,right
392956162,1425,914,1128,1302,1770289263.9583411,right
392960162,1428,873,1090,1277,1770289263.962368,right
392964163,1364,804,991,1195,1770289263.9661639,right
392968163,1370,862,1064,1226,1770289263.9703171,right
392972164,1407,897,1117,1289,1770289263.974317,right
392976162,1433,893,1118,1302,1770289263.978362,right
392980162,1358,791,978,1189,1770289263.982291,right
392984163,1373,865,1067,1226,1770289263.986319,right
392988164,1408,892,1114,1281,1770289263.990305,right
392992162,1444,899,1119,1307,1770289263.994328,right
392996162,1354,781,962,1172,1770289263.9984179,right
393000162,1372,873,1077,1238,1770289264.002382,right
393004163,1406,889,1111,1276,1770289264.006335,right
393008164,1455,908,1127,1314,1770289264.010441,right
393012162,1385,805,995,1209,1770289264.014364,right
393016162,1384,864,1066,1234,1770289264.018419,right
393020163,1400,881,1097,1266,1770289264.022402,right
393024164,1455,910,1129,1313,1770289264.0265431,right
393028164,1411,831,1030,1229,1770289264.030384,right
393032162,1388,852,1052,1221,1770289264.0343091,right
393036163,1392,872,1081,1247,1770289264.038291,right
393040163,1447,919,1135,1310,1770289264.042274,right
393044164,1418,846,1053,1244,1770289264.0463512,right
393048164,1377,831,1017,1204,1770289264.0502698,right
393052162,1379,864,1071,1231,1770289264.054469,right
393056162,1429,916,1131,1302,1770289264.058434,right
393060163,1424,868,1085,1272,1770289264.062496,right
393064164,1368,808,996,1200,1770289264.066366,right
393068164,1374,860,1062,1226,1770289264.070453,right
393072162,1412,901,1121,1293,1770289264.074421,right
393076162,1433,889,1115,1296,1770289264.078479,right
393080163,1361,794,989,1191,1770289264.082318,right
393084164,1373,865,1067,1226,1770289264.086488,right
393088164,1408,893,1116,1285,1770289264.090442,right
393092162,1440,900,1117,1306,1770289264.09452,right
393096162,1350,777,957,1169,1770289264.098371,right
393100163,1369,875,1083,1240,1770289264.1024861,right
393104164,1407,888,1112,1278,1770289264.106466,right
393108162,1451,904,1123,1309,1770289264.110513,right
393112162,1377,800,988,1194,1770289264.114378,right
393116162,1377,865,1067,1231,1770289264.1185122,right
393120163,1395,882,1100,1266,1770289264.122486,right
393124164,1450,910,1127,1311,1770289264.126559,right
393128164,1402,824,1022,1223,1770289264.130529,right
393132162,1388,857,1055,1223,1770289264.134558,right
393136162,1393,872,1083,1248,1770289264.138557,right
393140163,1447,917,1131,1308,1770289264.142548,right
393144164,1412,842,1048,1238,1770289264.146573,right
393148164,1378,836,1028,1210,1770289264.150574,right
393152162,1380,867,1074,1240,1770289264.1545532,right
393156163,1440,920,1135,1309,1770289264.158571,right
393160163,1427,859,1072,1263,1770289264.162592,right
393164164,1374,813,1001,1201,1770289264.166534,right
393168162,1374,861,1061,1224,1770289264.170588,right
393172162,1416,906,1124,1294,1770289264.174557,right
393176163,1430,885,1105,1292,1770289264.17859,right
393180163,1358,798,987,1189,1770289264.182485,right
393184164,1370,863,1063,1225,1770289264.1866271,right
393188162,1408,892,1115,1282,1770289264.190607,right
393192163,1442,898,1117,1305,1770289264.194622,right
393196163,1351,781,962,1173,1770289264.1985018,right
393200164,1373,873,1079,1238,1770289264.202642,right
393204164,1411,892,1114,1285,1770289264.206605,right
393208162,1445,906,1123,1309,1770289264.2106502,right
393212163,1366,793,978,1191,1770289264.214528,right
393216163,1376,869,1073,1237,1770289264.218637,right
393220164,1406,883,1109,1273,1770289264.222655,right
393224162,1456,908,1131,1315,1770289264.226665,right
393228162,1401,819,1015,1219,1770289264.230643,right
393232163,1390,861,1060,1228,1770289264.234677,right
393236163,1394,875,1084,1251,1770289264.238654,right
393240164,1445,915,1128,1307,1770289264.242646,right
393244162,1409,838,1036,1229,1770289264.2466822,right
393248162,1376,841,1029,1208,1770289264.250647,right
393252163,1379,867,1075,1238,1770289264.254692,right
393256163,1440,922,1136,1312,1770289264.258646,right
393260164,1424,853,1066,1253,1770289264.2626932,right
393264162,1373,817,1007,1201,1770289264.266701,right
393268162,1371,860,1062,1225,1770289264.270685,right
393272163,1418,908,1125,1296,1770289264.274678,right
393276163,1428,878,1098,1284,1770289264.2787552,right
393280164,1357,802,989,1196,1770289264.28262,right
393284162,1368,863,1063,1225,1770289264.286777,right
393288162,1408,894,1116,1285,1770289264.29073,right
393292163,1439,896,1116,1305,1770289264.294712,right
393296163,1354,788,972,1182,1770289264.2985952,right
393300164,1370,867,1073,1230,1770289264.302755,right
393304162,1404,888,1110,1276,1770289264.3067331,right
393308162,1448,903,1122,1306,1770289264.3107789,right
393312163,1361,787,973,1181,1770289264.314662,right
393316163,1372,869,1074,1234,1770289264.3188071,right
393320164,1403,885,1102,1270,1770289264.322764,right
393324162,1454,906,1127,1312,1770289264.326783,right
393328162,1391,812,1002,1214,1770289264.330747,right
393332163,1385,863,1062,1227,1770289264.334816,right
393336163,1396,876,1091,1256,1770289264.33876,right
393340164,1446,911,1122,1307,1770289264.342846,right
393344162,1407,834,1033,1228,1770289264.346796,right
393348162,1379,846,1043,1216,1770289264.35085,right
393352163,1386,871,1080,1245,1770289264.354836,right
393356164,1447,922,1136,1313,1770289264.358801,right
393360162,1424,849,1059,1249,1770289264.3628109,right
393364162,1380,826,1014,1203,1770289264.3668008,right
393368162,1381,867,1073,1235,1770289264.370822,right
393372163,1434,915,1130,1306,1770289264.3748,right
393376164,1430,873,1089,1278,1770289264.3788319,right
393380162,1366,804,991,1196,1770289264.382747,right
393384162,1371,860,1064,1225,1770289264.3869061,right
393388163,1408,898,1118,1290,1770289264.390829,right
393392164,1434,894,1117,1303,1770289264.394856,right
393396164,1359,791,978,1190,1770289264.398751,right
393400162,1371,866,1068,1227,1770289264.402892,right
393404162,1408,892,1114,1276,1770289264.4068701,right
393408163,1447,900,1119,1305,1770289264.410901,right
393412164,1354,781,962,1171,1770289264.41486,right
393416164,1371,871,1080,1239,1770289264.418754,right
393420162,1407,889,1110,1276,1770289264.422743,right
393424162,1455,907,1127,1313,1770289264.426795,right
393428163,1384,806,994,1208,1770289264.4306738,right
393432164,1385,864,1066,1235,1770289264.434816,right
393436164,1401,881,1098,1267,1770289264.438891,right
393440162,1455,911,1129,1314,1770289264.4428868,right
393444162,1411,829,1025,1227,1770289264.446909,right
393448163,1388,854,1051,1222,1770289264.4509299,right
393452164,1393,873,1081,1247,1770289264.454813,right
393456164,1447,918,1135,1309,1770289264.458854,right
393460162,1416,845,1052,1243,1770289264.462919,right
393464162,1376,832,1021,1206,1770289264.466936,right
393468163,1380,865,1074,1236,1770289264.470947,right
393472164,1434,918,1134,1305,1770289264.4749131,right
393476162,1426,867,1084,1271,1770289264.478962,right
393480162,1368,811,999,1202,1770289264.482854,right
393484162,1374,860,1062,1225,1770289264.486946,right
393488163,1413,904,1120,1294,1770289264.490973,right
393492164,1433,888,1114,1295,1770289264.494984,right
393496164,1358,795,981,1191,1770289264.498844,right
393500162,1371,862,1063,1225,1770289264.502972,right
393504162,1407,893,1115,1283,1770289264.506967,right
393508163,1441,899,1118,1304,1770289264.511049,right
393512164,1349,779,960,1171,1770289264.5148642,right
393516164,1368,876,1080,1240,1770289264.5190022,right
393520162,1408,891,1113,1279,1770289264.5229828,right
393524163,1452,906,1124,1308,1770289264.527034,right
393528163,1376,800,988,1194,1770289264.530868,right
393532164,1377,866,1068,1230,1770289264.5350451,right
393536162,1395,883,1100,1266,1770289264.538995,right
393540162,1451,911,1128,1311,1770289264.543065,right
393544163,1401,824,1022,1223,1770289264.5470579,right
393548163,1388,856,1057,1225,1770289264.551032,right
393552164,1393,874,1082,1249,1770289264.555068,right
393556162,1447,917,1127,1310,1770289264.559036,right
393560163,1414,842,1049,1239,1770289264.5630562,right
393564163,1381,837,1032,1212,1770289264.567041,right
393568163,1381,868,1074,1240,1770289264.5711071,right
393572164,1441,920,1136,1312,1770289264.575028,right
393576162,1424,858,1072,1264,1770289264.579073,right
393580163,1375,813,1000,1201,1770289264.583064,right
393584163,1376,863,1062,1225,1770289264.5871239,right
393588164,1417,910,1125,1293,1770289264.591081,right
393592162,1429,884,1104,1291,1770289264.595113,right
393596162,1359,798,988,1189,1770289264.599,right
393600162,1369,862,1065,1224,1770289264.603107,right
393604163,1408,893,1115,1283,1770289264.607111,right
393608164,1442,897,1120,1307,1770289264.6111412,right
393612162,1352,782,962,1174,1770289264.614995,right
393616162,1374,873,1078,1239,1770289264.619141,right
393620163,1411,891,1114,1285,1770289264.623109,right
393624163,1446,903,1124,1310,1770289264.627159,right
393628164,1366,790,977,1190,1770289264.6309981,right
393632162,1376,870,1073,1237,1770289264.635089,right
393636162,1406,886,1110,1274,1770289264.639113,right
393640163,1456,909,1129,1313,1770289264.643122,right
393644163,1397,818,1015,1217,1770289264.6471791,right
393648164,1388,860,1057,1227,1770289264.651176,right
393652162,1394,877,1088,1255,1770289264.655172,right
393656162,1448,915,1128,1308,1770289264.659126,right
393660163,1409,838,1036,1229,1770289264.663143,right
393664163,1379,844,1032,1210,1770289264.6671329,right
393668164,1379,866,1076,1240,1770289264.671223,right
393672162,1441,921,1136,1312,1770289264.6751711,right
393676162,1424,852,1066,1252,1770289264.679229,right
393680163,1373,817,1009,1204,1770289264.6832042,right
393684163,1375,860,1063,1227,1770289264.687209,right
393688164,1420,913,1125,1296,1770289264.691186,right
393692162,1432,877,1094,1281,1770289264.695242,right
393696162,1359,802,989,1195,1770289264.6990552,right
393700163,1368,862,1064,1227,1770289264.7031848,right
393704163,1409,895,1116,1285,1770289264.707181,right
393708164,1438,897,1114,1302,1770289264.711283,right
393712162,1354,787,976,1185,1770289264.71515,right
393716162,1370,868,1068,1226,1770289264.719269,right
393720163,1404,889,1110,1280,1770289264.723222,right
393724164,1447,903,1123,1306,1770289264.727277,right
393728162,1359,786,972,1181,1770289264.731161,right
393732162,1373,870,1073,1237,1770289264.735144,right
393736162,1406,886,1109,1275,1770289264.7391539,right
393740163,1455,908,1127,1314,1770289264.743277,right
393744164,1390,811,1002,1215,1770289264.747286,right
393748162,1385,864,1067,1235,1770289264.751376,right
393752162,1400,879,1092,1261,1770289264.755243,right
393756163,1446,911,1121,1308,1770289264.7593641,right
393760164,1406,834,1032,1228,1770289264.7633579,right
393764164,1381,849,1049,1218,1770289264.767362,right
393768162,1386,869,1079,1244,1770289264.771349,right
393772163,1447,922,1137,1313,1770289264.775317,right
393776163,1422,847,1054,1247,1770289264.7793548,right
393780164,1375,824,1016,1203,1770289264.7833369,right
393784164,1377,863,1063,1226,1770289264.787385,right
393788162,1423,916,1126,1300,1770289264.791347,right
393792162,1425,872,1088,1275,1770289264.7953742,right
393796163,1362,804,992,1196,1770289264.7992609,right
393800164,1369,861,1063,1226,1770289264.803345,right
393804164,1408,899,1118,1290,1770289264.8073442,right
393808162,1433,891,1115,1296,1770289264.811381,right
393812162,1358,793,978,1188,1770289264.815242,right
393816163,1371,864,1067,1225,1770289264.819386,right
393820164,1407,891,1112,1276,1770289264.8233778,right
393824164,1449,900,1119,1305,1770289264.827441,right
393828162,1355,780,960,1171,1770289264.831274,right
393832162,1372,874,1079,1238,1770289264.8353689,right
393836163,1407,889,1111,1277,1770289264.839364,right
393840164,1455,907,1126,1310,1770289264.8434482,right
393844162,1382,805,993,1204,1770289264.847337,right
393848162,1384,865,1068,1233,1770289264.851412,right
393852162,1401,880,1099,1266,1770289264.855417,right
393856163,1454,910,1127,1311,1770289264.859401,right
393860164,1407,830,1025,1225,1770289264.863429,right
393864164,1385,852,1051,1222,1770289264.8674262,right
393868162,1390,874,1082,1247,1770289264.871407,right
393872162,1446,918,1133,1309,1770289264.875415,right
393876163,1414,844,1051,1240,1770289264.879423,right
393880164,1377,834,1026,1204,1770289264.883453,right
393884164,1379,863,1068,1232,1770289264.8874428,right
393888162,1433,919,1134,1304,1770289264.891433,right
393892163,1424,865,1083,1269,1770289264.895499,right
393896163,1371,810,999,1202,1770289264.8993652,right
393900164,1374,860,1063,1226,1770289264.9034722,right
393904162,1415,905,1121,1293,1770289264.9074628,right
393908162,1431,887,1105,1294,1770289264.911495,right
393912163,1359,794,979,1190,1770289264.915446,right
393916163,1370,864,1065,1226,1770289264.9193962,right
393920164,1409,893,1115,1278,1770289264.92348,right
393924162,1446,900,1118,1305,1770289264.927447,right
393928163,1350,778,957,1168,1770289264.931378,right
393932162,1370,876,1081,1238,1770289264.9354491,right
393936163,1408,892,1115,1284,1770289264.939432,right
393940164,1448,904,1124,1310,1770289264.943413,right
393944162,1374,795,977,1193,1770289264.947293,right
393948162,1377,865,1068,1232,1770289264.9514828,right
393952163,1398,883,1100,1267,1770289264.955443,right
393956164,1452,907,1127,1311,1770289264.959818,right
393960162,1401,824,1021,1223,1770289264.963546,right
393964162,1389,857,1054,1226,1770289264.967375,right
393968163,1394,874,1082,1250,1770289264.971361,right
393972163,1444,916,1127,1307,1770289264.975347,right
393976164,1412,843,1048,1239,1770289264.9793339,right
393980162,1383,838,1038,1214,1770289264.983331,right
393984162,1382,867,1077,1242,1770289264.987402,right
393988163,1443,920,1136,1313,1770289264.991503,right
393992163,1425,859,1072,1264,1770289264.995627,right
393996164,1378,818,1009,1206,1770289264.999557,right
394000162,1379,864,1065,1227,1770289265.0034199,right
394004162,1419,910,1125,1293,1770289265.007613,right
394008163,1429,883,1105,1290,1770289265.011585,right
394012163,1360,799,989,1192,1770289265.0154848,right
394016164,1370,863,1066,1227,1770289265.0195708,right
394020162,1408,893,1115,1284,1770289265.023556,right
394024162,1440,896,1117,1304,1770289265.027616,right
394028163,1352,782,963,1175,1770289265.031463,right
394032163,1371,872,1076,1236,1770289265.035598,right
394036164,1411,893,1115,1283,1770289265.03955,right
394040162,1448,903,1121,1309,1770289265.043627,right
394044162,1365,790,977,1189,1770289265.047533,right
394048163,1377,870,1073,1237,1770289265.0516312,right
394052163,1406,886,1103,1271,1770289265.055628,right
394056164,1456,909,1128,1312,1770289265.059597,right
394060162,1395,817,1013,1221,1770289265.063605,right
394064162,1388,863,1059,1229,1770289265.067626,right
394068163,1396,877,1088,1256,1770289265.071629,right
394072163,1448,913,1127,1309,1770289265.0756302,right
394076164,1409,837,1035,1229,1770289265.079668,right
394080162,1378,844,1041,1214,1770289265.083619,right
394084162,1380,867,1078,1244,1770289265.0876741,right
394088163,1444,922,1137,1314,1770289265.091659,right
394092164,1426,852,1061,1252,1770289265.095687,right
394096162,1373,819,1011,1202,1770289265.09966,right
394100162,1376,863,1070,1232,1770289265.103619,down
394104162,1424,911,1122,1298,1770289265.107702,down
394108163,1433,875,1093,1281,1770289265.1117408,down
394112164,1361,803,990,1195,1770289265.115562,down
394116164,1369,860,1063,1226,1770289265.1197371,down
394120162,1409,895,1116,1286,1770289265.123657,down
394124163,1438,895,1123,1307,1770289265.1276422,down
394128164,1359,789,978,1189,1770289265.131613,down
394132164,1374,865,1073,1236,1770289265.135736,down
394136162,1409,890,1114,1285,1770289265.1396701,down
394140163,1447,901,1123,1309,1770289265.143726,down
394144163,1361,784,970,1178,1770289265.147629,down
394148164,1374,870,1074,1229,1770289265.151701,down
394152164,1397,885,1111,1272,1770289265.15567,down
394156162,1450,906,1129,1314,1770289265.159672,down
394160162,1387,811,1000,1211,1770289265.163759,down
394164163,1383,860,1060,1227,1770289265.167777,down
394168164,1396,878,1090,1258,1770289265.1717272,down
394172164,1446,910,1128,1311,1770289265.175722,down
394176162,1408,833,1033,1229,1770289265.17975,down
394180162,1382,849,1050,1221,1770289265.183756,down
394184163,1389,870,1080,1246,1770289265.187802,down
394188164,1448,921,1133,1310,1770289265.192009,down
394192164,1417,846,1054,1244,1770289265.195818,down
394196162,1370,823,1016,1202,1770289265.199786,down
394200162,1373,859,1063,1225,1770289265.203823,down
394204163,1421,911,1129,1300,1770289265.207797,down
394208164,1423,869,1086,1274,1770289265.211856,down
394212162,1366,805,992,1196,1770289265.215748,down
394216162,1370,862,1063,1225,1770289265.219809,down
394220162,1408,898,1118,1290,1770289265.223799,down
394224163,1434,893,1117,1302,1770289265.22786,down
394228164,1360,793,977,1189,1770289265.231773,down
394232164,1371,863,1065,1226,1770289265.2358751,down
394236162,1407,891,1113,1281,1770289265.2398221,down
394240162,1447,899,1120,1307,1770289265.243881,down
394244163,1354,780,961,1173,1770289265.24777,down
394248164,1374,873,1080,1240,1770289265.251793,down
394252164,1409,891,1112,1276,1770289265.2558668,down
394256162,1452,906,1126,1309,1770289265.259954,down
394260163,1380,804,992,1197,1770289265.263783,down
394264163,1376,863,1064,1225,1770289265.2679071,down
394268164,1393,882,1100,1263,1770289265.271878,down
394272162,1442,909,1128,1307,1770289265.2758698,down
394276162,1398,828,1025,1223,1770289265.2798982,down
394280163,1382,854,1052,1222,1770289265.283875,down
394284163,1390,872,1082,1247,1770289265.287925,down
394288164,1445,918,1133,1309,1770289265.291936,down
394292162,1413,843,1050,1240,1770289265.2959611,down
394296163,1379,833,1023,1208,1770289265.2999349,down
394300163,1379,865,1072,1237,1770289265.303879,down
394304163,1437,920,1137,1311,1770289265.3079302,down
394308164,1426,863,1075,1265,1770289265.3119712,down
394312162,1374,810,999,1201,1770289265.315841,down
394316162,1376,864,1066,1226,1770289265.319916,down
394320163,1415,908,1125,1291,1770289265.323943,down
394324164,1432,887,1105,1292,1770289265.327947,down
394328162,1359,796,988,1191,1770289265.331875,down
394332162,1370,865,1070,1226,1770289265.335989,down
394336163,1409,893,1114,1283,1770289265.33994,down
394340163,1443,898,1118,1306,1770289265.344007,down
394344164,1350,776,959,1171,1770289265.347877,down
394348164,1370,877,1081,1239,1770289265.351996,down
394352162,1408,890,1113,1284,1770289265.355957,down
394356163,1448,906,1124,1310,1770289265.359993,down
394360163,1373,793,980,1193,1770289265.3639228,down
394364164,1376,865,1070,1233,1770289265.368007,down
394368162,1399,884,1101,1267,1770289265.371993,down
394372162,1453,909,1127,1312,1770289265.376054,down
394376163,1402,820,1018,1219,1770289265.380013,down
394380163,1388,858,1058,1227,1770289265.384025,down
394384164,1394,874,1085,1250,1770289265.388057,down
394388162,1448,915,1127,1310,1770289265.392024,down
394392162,1413,839,1037,1230,1770289265.3961,down
394396163,1378,839,1036,1209,1770289265.400034,down
394400163,1380,867,1077,1240,1770289265.404054,down
394404164,1440,921,1137,1311,1770289265.4080782,down
394408162,1425,857,1070,1256,1770289265.4120681,down
394412162,1371,815,1002,1199,1770289265.416076,down
394416163,1368,860,1061,1224,1770289265.419944,down
394420163,1414,905,1123,1292,1770289265.423969,down
394424164,1426,880,1103,1287,1770289265.428011,down
394428162,1356,799,987,1192,1770289265.431885,down
394432162,1368,863,1064,1226,1770289265.4361138,down
394436163,1408,894,1116,1284,1770289265.440109,down
394440163,1438,896,1118,1306,1770289265.444127,down
394444164,1352,783,965,1176,1770289265.447988,down
394448162,1371,869,1074,1232,1770289265.452132,down
394452162,1407,891,1113,1277,1770289265.456089,down
394456163,1448,902,1123,1306,1770289265.4601479,down
394460164,1363,788,976,1185,1770289265.4640782,down
394464164,1374,868,1067,1232,1770289265.4681442,down
394468162,1399,885,1103,1269,1770289265.472141,down
394472162,1452,908,1127,1311,1770289265.4761531,down
394476163,1390,816,1009,1220,1770289265.4801128,down
394480164,1388,863,1063,1228,1770289265.484125,down
394484162,1395,877,1089,1255,1770289265.488148,down
394488162,1448,913,1128,1309,1770289265.492136,down
394492163,1408,834,1036,1228,1770289265.4962041,down
394496164,1379,846,1042,1215,1770289265.5001578,down
394500164,1380,868,1078,1244,1770289265.504191,down
394504162,1444,922,1136,1314,1770289265.508189,down
394508163,1423,850,1060,1251,1770289265.512199,down
394512163,1374,819,1014,1203,1770289265.5161972,down
394516164,1377,865,1070,1231,1770289265.5201752,down
394520164,1421,913,1127,1301,1770289265.524195,down
394524162,1431,875,1094,1282,1770289265.528202,down
394528162,1361,801,990,1196,1770289265.532063,down
394532163,1369,862,1063,1227,1770289265.536236,down
394536164,1409,896,1113,1285,1770289265.5401878,down
394540164,1436,894,1119,1301,1770289265.5442119,down
394544162,1358,792,977,1189,1770289265.548137,down
394548162,1371,866,1068,1226,1770289265.552233,down
394552163,1405,891,1114,1276,1770289265.556248,down
394556164,1447,900,1119,1302,1770289265.5602639,down
394560164,1356,782,962,1172,1770289265.564121,down
394564162,1367,873,1075,1235,1770289265.5682628,down
