t_us,ch1,ch2,ch3,ch4,pc_time,label
435416162,1412,844,1052,1240,1770289306.4692218,down
435420163,1377,833,1028,1209,1770289306.473183,down
435424164,1378,864,1073,1237,1770289306.47723,down
435428162,1444,927,1141,1317,1770289306.481198,down
435432162,1427,859,1072,1265,1770289306.4852521,down
435436162,1374,812,999,1200,1770289306.489111,down
435440163,1370,856,1057,1221,1770289306.493226,down
435444164,1420,912,1127,1300,1770289306.497258,down
435448164,1436,882,1102,1290,1770289306.501209,down
435452162,1361,798,985,1188,1770289306.505124,down
435456162,1361,856,1057,1219,1770289306.509252,down
435460163,1404,900,1118,1287,1770289306.5132742,down
435464164,1439,898,1116,1306,1770289306.5172749,down
435468164,1352,782,965,1176,1770289306.521169,down
435472162,1363,864,1065,1221,1770289306.525258,down
435476163,1405,895,1116,1282,1770289306.5292869,down
435480163,1445,905,1124,1309,1770289306.53326,down
435484164,1367,793,979,1192,1770289306.537175,down
435488162,1367,859,1058,1221,1770289306.5412889,down
435492162,1394,884,1102,1267,1770289306.545334,down
435496163,1454,911,1131,1311,1770289306.549309,down
435500163,1394,818,1015,1216,1770289306.553314,down
435504164,1379,850,1049,1219,1770289306.557305,down
435508162,1389,873,1083,1248,1770289306.561331,down
435512163,1443,915,1128,1307,1770289306.565303,down
435516163,1408,839,1046,1233,1770289306.569324,down
435520163,1378,837,1029,1211,1770289306.57333,down
435524164,1380,867,1076,1241,1770289306.5773609,down
435528162,1445,926,1139,1314,1770289306.5813582,down
435532163,1427,855,1067,1254,1770289306.585338,down
435536163,1373,815,1001,1199,1770289306.589314,down
435540164,1366,856,1059,1222,1770289306.593368,down
435544162,1424,915,1128,1303,1770289306.5973618,down
435548162,1433,876,1095,1282,1770289306.6013901,down
435552163,1360,800,988,1189,1770289306.6052768,down
435556163,1362,856,1057,1219,1770289306.6093419,down
435560164,1406,901,1119,1288,1770289306.61339,down
435564162,1437,896,1115,1298,1770289306.6173608,down
435568162,1358,790,976,1188,1770289306.6212869,down
435572163,1365,859,1058,1221,1770289306.62539,down
435576163,1405,894,1115,1282,1770289306.629385,down
435580164,1450,904,1125,1307,1770289306.633406,down
435584162,1363,789,976,1189,1770289306.6373389,down
435588162,1369,862,1061,1224,1770289306.6413991,down
435592163,1399,886,1108,1272,1770289306.64544,down
435596163,1454,910,1128,1313,1770289306.6494348,down
435600164,1391,812,1003,1215,1770289306.653443,down
435604162,1378,856,1053,1220,1770289306.657485,down
435608162,1392,879,1090,1257,1770289306.661437,down
435612163,1447,915,1127,1312,1770289306.665448,down
435616163,1408,836,1036,1229,1770289306.669462,down
435620164,1378,842,1039,1211,1770289306.673454,down
435624162,1379,868,1079,1243,1770289306.677464,down
435628162,1446,923,1136,1314,1770289306.681459,down
435632163,1425,850,1061,1252,1770289306.6854742,down
435636163,1374,819,1013,1202,1770289306.68944,down
435640164,1373,857,1061,1224,1770289306.6934988,down
435644162,1430,917,1131,1303,1770289306.6974761,down
435648162,1427,871,1087,1274,1770289306.701486,down
435652163,1365,802,992,1194,1770289306.705377,down
435656163,1363,856,1058,1219,1770289306.709493,down
435660164,1411,905,1124,1293,1770289306.713502,down
435664162,1433,895,1117,1296,1770289306.7174861,down
435668162,1359,792,979,1189,1770289306.721411,down
435672163,1364,857,1058,1218,1770289306.7255008,down
435676164,1409,897,1116,1286,1770289306.729536,down
435680162,1441,904,1122,1309,1770289306.7335172,down
435684162,1355,782,964,1174,1770289306.737422,down
435688162,1365,864,1067,1222,1770289306.7415419,down
435692163,1398,890,1111,1273,1770289306.745537,down
435696164,1451,907,1127,1309,1770289306.7495282,down
435700162,1381,807,995,1208,1770289306.7534668,down
435704162,1375,853,1053,1220,1770289306.757539,down
435708163,1391,879,1092,1258,1770289306.761599,down
435712164,1443,911,1122,1306,1770289306.765582,down
435716164,1400,831,1025,1224,1770289306.7695858,down
435720162,1376,848,1047,1215,1770289306.7735438,down
435724163,1385,868,1081,1245,1770289306.777621,down
435728163,1446,920,1135,1309,1770289306.7815459,down
435732164,1415,846,1053,1244,1770289306.785613,down
435736164,1370,825,1018,1203,1770289306.789588,down
435740162,1373,857,1062,1224,1770289306.793673,down
435744162,1433,922,1136,1308,1770289306.797612,down
435748163,1423,864,1077,1269,1770289306.8015978,down
435752164,1369,806,996,1201,1770289306.805515,down
435756164,1368,857,1057,1221,1770289306.809626,down
435760162,1417,909,1127,1298,1770289306.8136299,down
435764162,1437,887,1103,1292,1770289306.817674,down
435768163,1360,796,981,1190,1770289306.821453,down
435772164,1363,859,1057,1219,1770289306.825622,down
435776164,1406,901,1118,1287,1770289306.82967,down
435780162,1438,898,1119,1306,1770289306.833615,down
435784162,1350,779,959,1171,1770289306.8376079,down
435788163,1362,868,1072,1225,1770289306.84166,down
435792164,1403,893,1115,1282,1770289306.845688,down
435796162,1448,906,1125,1309,1770289306.849658,down
435800162,1375,797,980,1194,1770289306.853565,down
435804162,1368,855,1055,1216,1770289306.857696,down
435808163,1392,881,1099,1264,1770289306.8617191,down
435812164,1447,912,1127,1311,1770289306.865661,down
435816164,1398,824,1022,1223,1770289306.86972,down
435820162,1381,850,1049,1216,1770289306.873677,down
435824162,1391,876,1086,1249,1770289306.8777542,down
435828163,1448,919,1133,1308,1770289306.8817239,down
435832164,1414,843,1050,1240,1770289306.885758,down
435836164,1377,833,1025,1209,1770289306.8896399,down
435840162,1379,866,1073,1236,1770289306.893704,down
435844163,1442,926,1138,1314,1770289306.897727,down
435848163,1424,857,1070,1260,1770289306.9017868,down
435852164,1371,812,999,1200,1770289306.905652,down
435856162,1368,855,1057,1221,1770289306.909745,down
435860162,1420,913,1127,1299,1770289306.913755,down
435864163,1435,881,1103,1288,1770289306.917753,down
435868163,1360,798,988,1191,1770289306.9215622,down
435872164,1363,857,1057,1219,1770289306.92565,down
435876162,1407,900,1118,1288,1770289306.929712,down
435880163,1438,896,1119,1305,1770289306.933696,down
435884163,1352,782,965,1177,1770289306.937603,down
435888164,1362,863,1062,1220,1770289306.9417448,down
435892164,1405,895,1115,1280,1770289306.945802,down
435896162,1448,905,1124,1308,1770289306.9497669,down
435900163,1366,792,978,1190,1770289306.953714,down
435904163,1368,858,1059,1222,1770289306.957783,down
435908164,1395,884,1102,1266,1770289306.961805,down
435912162,1452,910,1120,1308,1770289306.96578,down
435916162,1392,816,1013,1221,1770289306.9698088,down
435920163,1379,853,1053,1221,1770289306.973786,down
435924163,1393,879,1089,1254,1770289306.977856,down
435928164,1448,918,1128,1309,1770289306.981793,down
435932162,1411,839,1037,1230,1770289306.985853,down
435936162,1374,834,1028,1203,1770289306.989829,down
435940163,1377,866,1070,1227,1770289306.993852,down
435944163,1436,924,1136,1308,1770289306.9978728,down
435948164,1417,853,1066,1251,1770289307.001832,down
435952162,1367,814,1002,1198,1770289307.005952,down
435956162,1363,857,1060,1220,1770289307.0099452,down
435960163,1419,915,1129,1300,1770289307.013978,down
435964163,1425,875,1094,1281,1770289307.017973,down
435968164,1357,801,990,1196,1770289307.021785,down
435972162,1360,856,1059,1220,1770289307.0259242,down
435976162,1407,903,1120,1292,1770289307.029959,down
435980163,1436,894,1119,1307,1770289307.033942,down
435984163,1359,790,978,1191,1770289307.03778,down
435988164,1365,859,1058,1221,1770289307.0419068,down
435992162,1406,894,1116,1283,1770289307.045999,down
435996162,1448,903,1123,1307,1770289307.049948,down
436000163,1361,787,975,1182,1770289307.05383,down
436004163,1365,862,1063,1223,1770289307.057954,down
436008164,1397,887,1109,1271,1770289307.06196,down
436012162,1452,909,1129,1311,1770289307.065932,down
436016162,1387,811,1003,1215,1770289307.069961,down
436020163,1376,858,1054,1220,1770289307.0739388,down
436024163,1393,877,1091,1258,1770289307.07796,down
436028164,1446,914,1129,1309,1770289307.081981,down
436032162,1406,833,1033,1227,1770289307.08597,down
436036162,1376,843,1033,1209,1770289307.0899599,down
436040163,1380,868,1077,1240,1770289307.09401,down
436044164,1443,922,1136,1312,1770289307.097986,down
436048162,1421,849,1059,1249,1770289307.102025,down
436052162,1373,821,1015,1202,1770289307.106006,down
436056162,1374,858,1062,1224,1770289307.110023,down
436060163,1432,919,1131,1303,1770289307.1140292,down
436064164,1426,868,1085,1273,1770289307.1180532,down
436068162,1366,803,992,1195,1770289307.121941,down
436072162,1364,855,1057,1220,1770289307.126025,down
436076163,1412,907,1125,1291,1770289307.1300611,down
436080164,1433,891,1115,1300,1770289307.1339982,down
436084164,1360,793,978,1193,1770289307.138012,down
436088162,1363,857,1057,1221,1770289307.141977,down
436092162,1409,898,1116,1285,1770289307.146077,down
436096163,1441,902,1120,1307,1770289307.1500611,down
436100164,1351,781,964,1174,1770289307.153952,down
436104164,1364,866,1068,1221,1770289307.15805,down
436108162,1398,891,1112,1272,1770289307.16206,down
436112162,1451,907,1127,1310,1770289307.166058,down
436116163,1380,806,994,1206,1770289307.169997,down
436120164,1375,854,1056,1221,1770289307.1740758,down
436124164,1396,879,1094,1261,1770289307.178117,down
436128162,1445,911,1121,1307,1770289307.182081,down
436132162,1400,828,1024,1222,1770289307.18612,down
436136163,1377,847,1041,1213,1770289307.1901069,down
436140164,1385,871,1081,1246,1770289307.1940532,down
436144164,1445,920,1134,1310,1770289307.198117,down
436148162,1414,845,1052,1244,1770289307.202163,down
436152162,1375,826,1018,1204,1770289307.206089,down
436156163,1375,859,1062,1225,1770289307.210486,down
436160164,1435,925,1137,1309,1770289307.214147,down
436164162,1421,860,1072,1263,1770289307.218098,down
436168162,1367,809,997,1198,1770289307.222054,down
436172162,1364,856,1058,1221,1770289307.226131,down
436176163,1416,910,1128,1298,1770289307.2301419,down
436180164,1435,885,1104,1293,1770289307.234138,down
436184164,1360,795,988,1192,1770289307.2380722,down
436188162,1363,855,1058,1220,1770289307.242229,down
436192162,1407,901,1118,1287,1770289307.24618,down
436196163,1439,898,1119,1308,1770289307.250145,down
436200164,1349,780,963,1175,1770289307.2540958,down
436204164,1364,866,1070,1222,1770289307.258111,down
436208162,1405,893,1116,1282,1770289307.2621388,down
436212163,1449,905,1127,1313,1770289307.266196,down
436216163,1376,800,989,1195,1770289307.270109,down
436220164,1370,854,1057,1221,1770289307.2741601,down
436224162,1395,883,1100,1265,1770289307.278187,down
436228162,1454,912,1126,1310,1770289307.2822,down
436232163,1400,822,1019,1222,1770289307.2862358,down
436236163,1382,850,1049,1217,1770289307.2902231,down
436240164,1392,876,1084,1248,1770289307.2942321,down
436244162,1447,918,1132,1308,1770289307.2982569,down
436248163,1411,842,1050,1238,1770289307.302251,down
436252163,1376,835,1027,1205,1770289307.306228,down
436256163,1378,865,1068,1232,1770289307.310271,down
436260164,1443,926,1139,1311,1770289307.3142452,down
436264162,1425,857,1069,1259,1770289307.318261,down
436268163,1371,813,1001,1199,1770289307.322237,down
436272163,1366,856,1058,1221,1770289307.326234,down
436276164,1420,914,1127,1300,1770289307.330289,down
436280162,1434,882,1103,1288,1770289307.334275,down
436284162,1360,797,986,1192,1770289307.338185,down
436288162,1363,856,1057,1219,1770289307.342242,down
436292163,1406,901,1119,1289,1770289307.346276,down
436296164,1438,896,1118,1307,1770289307.35026,down
436300162,1355,785,972,1185,1770289307.3542268,down
436304162,1366,862,1061,1221,1770289307.3582778,down
436308163,1407,895,1114,1276,1770289307.362328,down
436312163,1453,906,1123,1306,1770289307.366286,down
436316164,1366,791,977,1190,1770289307.370225,down
436320162,1368,858,1060,1222,1770289307.3742871,down
436324162,1396,885,1103,1267,1770289307.3783512,down
436328163,1453,909,1129,1310,1770289307.382327,down
436332163,1391,816,1013,1221,1770289307.386349,down
436336164,1380,855,1053,1220,1770289307.390317,down
436340162,1393,879,1088,1256,1770289307.3944142,down
436344162,1449,916,1128,1312,1770289307.398356,down
436348163,1413,837,1036,1230,1770289307.402431,down
436352163,1378,838,1036,1210,1770289307.406355,down
436356164,1380,867,1077,1240,1770289307.410412,down
436360162,1444,925,1137,1313,1770289307.414378,down
436364162,1425,852,1065,1252,1770289307.418253,down
436368163,1373,816,1008,1204,1770289307.422249,down
436372163,1373,858,1061,1225,1770289307.426272,down
436376164,1429,915,1129,1305,1770289307.430242,down
436380162,1429,873,1089,1278,1770289307.434292,down
436384162,1362,801,991,1195,1770289307.4382982,down
436388163,1363,856,1058,1220,1770289307.442446,down
436392163,1409,903,1121,1291,1770289307.446441,down
436396164,1437,894,1120,1307,1770289307.450398,down
436400162,1362,791,979,1193,1770289307.454338,down
436404162,1365,859,1058,1223,1770289307.458404,down
436408163,1407,896,1112,1283,1770289307.4624372,down
436412164,1448,902,1120,1307,1770289307.4664419,down
436416162,1360,785,974,1181,1770289307.470284,right
436420162,1366,862,1062,1223,1770289307.4743948,right
436424162,1398,888,1110,1272,1770289307.47843,right
436428163,1453,909,1129,1311,1770289307.482374,right
436432164,1386,811,1001,1213,1770289307.486445,right
436436162,1376,857,1052,1220,1770289307.490458,right
436440162,1392,879,1092,1258,1770289307.494484,right
436444163,1446,914,1127,1308,1770289307.498399,right
436448164,1406,834,1033,1227,1770289307.502383,right
436452164,1376,845,1041,1214,1770289307.506485,right
436456162,1384,867,1080,1245,1770289307.510483,right
436460163,1447,924,1136,1313,1770289307.5144472,right
436464163,1423,849,1060,1250,1770289307.51849,right
436468164,1379,825,1017,1203,1770289307.522511,right
436472164,1377,861,1062,1225,1770289307.526486,right
436476162,1434,923,1135,1305,1770289307.530506,right
436480162,1426,869,1085,1272,1770289307.5344799,right
436484163,1366,804,991,1195,1770289307.538423,right
436488164,1364,856,1058,1219,1770289307.5425322,right
436492164,1413,907,1124,1291,1770289307.5465548,right
436496162,1432,888,1115,1300,1770289307.550526,right
436500162,1359,794,979,1192,1770289307.554463,right
436504163,1363,857,1056,1219,1770289307.558559,right
436508164,1409,898,1117,1288,1770289307.562596,right
436512164,1441,900,1121,1307,1770289307.566547,right
436516162,1352,781,964,1174,1770289307.570473,right
436520162,1364,866,1070,1222,1770289307.574555,right
436524163,1402,891,1113,1274,1770289307.578582,right
436528164,1453,908,1126,1312,1770289307.582546,right
436532162,1381,805,994,1207,1770289307.586494,right
436536162,1379,858,1058,1224,1770289307.590584,right
436540162,1399,883,1099,1265,1770289307.594732,right
436544163,1453,911,1131,1313,1770289307.5986419,right
436548164,1408,828,1025,1226,1770289307.6025898,right
436552164,1385,848,1048,1216,1770289307.6065652,right
436556162,1390,874,1081,1246,1770289307.610615,right
436560162,1447,922,1134,1310,1770289307.614623,right
436564163,1415,845,1053,1243,1770289307.618619,right
436568164,1376,829,1018,1204,1770289307.6226199,right
436572164,1375,860,1063,1226,1770289307.6266172,right
436576162,1435,924,1138,1308,1770289307.630662,right
436580163,1424,861,1072,1262,1770289307.6346219,right
436584163,1369,810,999,1199,1770289307.6385658,right
436588164,1365,856,1057,1221,1770289307.642638,right
436592162,1417,911,1121,1296,1770289307.646677,right
436596162,1437,884,1105,1292,1770289307.650662,right
436600163,1361,797,988,1192,1770289307.654572,right
436604163,1364,856,1058,1220,1770289307.658685,right
436608164,1407,901,1118,1287,1770289307.662693,right
436612162,1439,897,1120,1307,1770289307.6666722,right
436616163,1351,783,965,1176,1770289307.670609,right
436620162,1366,866,1069,1222,1770289307.674686,right
436624163,1406,893,1115,1282,1770289307.678708,right
436628164,1447,905,1123,1309,1770289307.682704,right
436632162,1372,796,982,1194,1770289307.6866078,right
436636162,1369,855,1057,1221,1770289307.690708,right
436640163,1395,882,1100,1265,1770289307.69474,right
436644164,1452,911,1130,1312,1770289307.698724,right
436648162,1400,821,1021,1223,1770289307.702751,right
436652162,1383,851,1049,1215,1770289307.7067468,right
436656163,1389,874,1083,1246,1770289307.710783,right
436660163,1444,918,1133,1307,1770289307.714741,right
436664164,1409,841,1047,1234,1770289307.718755,right
436668162,1376,836,1029,1208,1770289307.72275,right
436672162,1378,864,1074,1236,1770289307.7268028,right
436676163,1442,928,1142,1316,1770289307.730755,right
436680163,1424,855,1069,1258,1770289307.734804,right
436684164,1369,812,999,1200,1770289307.738681,right
436688162,1367,856,1058,1221,1770289307.742804,right
436692162,1421,914,1127,1300,1770289307.746826,right
436696163,1433,877,1096,1286,1770289307.750765,right
436700163,1360,798,987,1191,1770289307.75472,right
436704164,1363,856,1056,1219,1770289307.758809,right
436708162,1406,902,1118,1288,1770289307.76283,right
436712162,1437,896,1118,1306,1770289307.7668328,right
436716163,1356,788,973,1184,1770289307.770741,right
436720163,1364,861,1059,1221,1770289307.774855,right
436724164,1405,895,1114,1279,1770289307.77887,right
436728162,1451,905,1123,1308,1770289307.782826,right
436732162,1366,789,977,1190,1770289307.786756,right
436736163,1369,858,1058,1223,1770289307.7908092,right
436740163,1397,886,1111,1271,1770289307.7948859,right
436744164,1454,910,1130,1312,1770289307.798901,right
436748162,1392,816,1014,1221,1770289307.802899,right
436752162,1382,854,1055,1222,1770289307.806868,right
436756163,1394,880,1095,1258,1770289307.8109078,right
436760163,1449,916,1128,1309,1770289307.814956,right
436764164,1408,837,1035,1229,1770289307.819015,right
436768162,1375,837,1028,1211,1770289307.822944,right
436772162,1378,865,1076,1241,1770289307.8269372,right
436776163,1445,925,1137,1313,1770289307.830981,right
436780164,1426,852,1065,1253,1770289307.8349671,right
436784162,1375,817,1012,1205,1770289307.8389928,right
436788162,1375,857,1061,1225,1770289307.842955,right
436792162,1430,920,1133,1303,1770289307.846951,right
436796163,1429,873,1090,1276,1770289307.8509681,right
436800164,1362,801,990,1195,1770289307.8548381,right
436804164,1362,855,1058,1220,1770289307.858944,right
436808162,1409,904,1122,1291,1770289307.862986,right
436812163,1436,896,1114,1300,1770289307.866952,right
436816164,1360,792,977,1188,1770289307.87088,right
436820164,1363,857,1057,1219,1770289307.874961,right
436824162,1406,896,1112,1282,1770289307.878966,right
436828163,1446,902,1122,1306,1770289307.882952,right
436832163,1358,784,971,1179,1770289307.886964,right
436836164,1364,862,1063,1222,1770289307.890939,right
436840164,1397,888,1110,1272,1770289307.8950121,right
436844162,1452,909,1129,1313,1770289307.898988,right
436848162,1386,808,997,1210,1770289307.903005,right
436852163,1376,858,1053,1218,1770289307.90699,right
436856164,1391,879,1092,1258,1770289307.911027,right
436860164,1445,912,1127,1309,1770289307.915019,right
436864162,1406,833,1033,1229,1770289307.918863,right
436868162,1379,845,1042,1216,1770289307.922815,right
436872163,1386,869,1079,1245,1770289307.92688,right
436876164,1448,922,1135,1309,1770289307.931034,right
436880164,1417,848,1059,1249,1770289307.935044,right
436884162,1376,826,1017,1203,1770289307.938972,right
436888162,1375,858,1061,1224,1770289307.9429839,right
436892163,1434,923,1136,1308,1770289307.947092,right
436896164,1426,867,1084,1273,1770289307.950996,right
436900162,1366,806,994,1197,1770289307.954991,right
436904162,1365,856,1057,1220,1770289307.959032,right
436908162,1413,908,1126,1294,1770289307.963049,right
436912163,1432,889,1113,1296,1770289307.967024,right
436916164,1360,794,988,1192,1770289307.9709811,right
436920164,1364,856,1057,1221,1770289307.97507,right
436924162,1409,899,1118,1288,1770289307.979019,right
436928162,1442,898,1122,1309,1770289307.983078,right
436932163,1353,780,964,1175,1770289307.986945,right
436936164,1365,867,1067,1223,1770289307.9910522,right
436940164,1403,891,1114,1279,1770289307.995112,right
436944162,1453,908,1128,1311,1770289307.999111,right
436948163,1380,802,991,1197,1770289308.00299,right
436952163,1369,853,1052,1218,1770289308.0070899,right
436956164,1392,881,1100,1264,1770289308.011156,right
436960162,1445,911,1124,1309,1770289308.015123,right
436964162,1400,827,1023,1224,1770289308.019126,right
436968163,1381,848,1046,1216,1770289308.0231218,right
436972163,1388,874,1083,1247,1770289308.027155,right
436976164,1447,920,1132,1309,1770289308.031148,right
436980162,1414,844,1051,1243,1770289308.0352068,right
436984163,1376,830,1019,1205,1770289308.039179,right
436988163,1376,859,1062,1226,1770289308.043179,right
436992163,1435,925,1137,1309,1770289308.047211,right
436996164,1423,859,1070,1259,1770289308.0511491,right
437000162,1369,810,998,1198,1770289308.055105,right
437004162,1365,855,1057,1221,1770289308.059144,right
437008163,1417,911,1122,1296,1770289308.063217,right
437012164,1434,884,1103,1288,1770289308.067211,right
437016162,1358,797,988,1192,1770289308.071125,right
437020162,1362,857,1059,1219,1770289308.075228,right
437024163,1406,900,1118,1287,1770289308.079205,right
437028163,1438,898,1119,1307,1770289308.083185,right
437032164,1351,782,966,1176,1770289308.0871549,right
437036164,1363,864,1065,1221,1770289308.091202,right
437040162,1404,895,1114,1280,1770289308.095285,right
437044163,1449,906,1126,1310,1770289308.099235,right
437048163,1372,795,983,1194,1770289308.103165,right
437052164,1369,855,1058,1221,1770289308.1072571,right
437056162,1396,884,1102,1266,1770289308.111255,right
437060162,1452,911,1129,1311,1770289308.115223,right
437064163,1398,821,1018,1219,1770289308.119284,right
437068163,1380,852,1049,1219,1770289308.123245,right
437072164,1391,877,1087,1251,1770289308.1272461,right
437076162,1448,918,1131,1308,1770289308.131265,right
437080162,1410,840,1039,1230,1770289308.13536,right
437084163,1372,834,1026,1202,1770289308.139335,right
437088163,1377,864,1071,1231,1770289308.14333,right
437092164,1437,926,1138,1310,1770289308.147338,right
437096162,1421,854,1067,1253,1770289308.151231,right
437100162,1366,814,1001,1198,1770289308.1553211,right
437104163,1363,855,1058,1221,1770289308.159294,right
437108163,1419,914,1128,1302,1770289308.1633432,right
437112164,1432,878,1096,1285,1770289308.167285,right
437116162,1360,801,989,1192,1770289308.1712372,right
437120162,1363,857,1058,1219,1770289308.175304,right
437124163,1408,901,1118,1288,1770289308.1793642,right
437128163,1437,897,1115,1300,1770289308.183319,right
437132164,1355,789,972,1183,1770289308.1872761,right
437136162,1361,861,1060,1219,1770289308.1913579,right
437140162,1403,894,1113,1279,1770289308.1953971,right
437144163,1451,904,1123,1307,1770289308.1993442,right
437148164,1364,789,976,1189,1770289308.203278,right
437152164,1368,862,1059,1224,1770289308.2074099,right
437156162,1398,887,1111,1272,1770289308.211425,right
437160162,1454,909,1128,1315,1770289308.215402,right
437164163,1392,814,1005,1217,1770289308.2194052,right
437168164,1379,856,1053,1220,1770289308.223423,right
437172162,1392,879,1090,1257,1770289308.2274308,right
437176162,1448,915,1128,1312,1770289308.231404,right
437180163,1411,836,1036,1229,1770289308.235447,right
437184164,1378,841,1030,1212,1770289308.2394009,right
437188164,1380,867,1076,1241,1770289308.243454,right
437192162,1445,923,1137,1313,1770289308.247446,right
437196163,1426,851,1060,1251,1770289308.251449,right
437200163,1373,817,1010,1208,1770289308.2554722,right
437204164,1377,862,1061,1226,1770289308.259458,right
437208164,1433,922,1135,1303,1770289308.263468,right
437212162,1429,872,1088,1276,1770289308.267432,right
437216162,1362,803,991,1194,1770289308.27139,right
437220163,1362,856,1058,1220,1770289308.2755089,right
437224164,1410,905,1122,1292,1770289308.279403,right
437228164,1434,893,1118,1302,1770289308.283469,right
437232162,1358,791,979,1190,1770289308.287369,right
437236162,1364,857,1059,1220,1770289308.2913868,right
437240163,1408,897,1112,1282,1770289308.295367,right
437244164,1447,902,1121,1305,1770289308.299383,right
437248164,1357,784,970,1178,1770289308.303303,right
437252162,1366,864,1067,1224,1770289308.307368,right
437256162,1399,889,1111,1273,1770289308.311382,right
437260163,1452,908,1127,1313,1770289308.315372,right
437264164,1386,809,997,1210,1770289308.319445,right
437268162,1376,854,1052,1219,1770289308.3233202,right
437272162,1395,880,1098,1261,1770289308.327564,right
437276162,1446,911,1128,1311,1770289308.331543,right
437280163,1406,833,1033,1230,1770289308.335407,right
437284164,1379,846,1042,1216,1770289308.339422,right
437288164,1387,871,1080,1246,1770289308.343599,right
437292162,1447,920,1134,1309,1770289308.347429,right
437296162,1416,848,1059,1247,1770289308.3515892,right
437300163,1375,823,1017,1204,1770289308.35551,right
437304164,1376,863,1067,1225,1770289308.359516,right
437308164,1433,925,1138,1308,1770289308.363435,right
437312162,1424,866,1083,1270,1770289308.3675761,right
437316163,1366,804,994,1197,1770289308.371518,right
437320163,1364,855,1058,1220,1770289308.3755798,right
437324164,1414,909,1126,1295,1770289308.379408,right
437328162,1432,889,1106,1294,1770289308.383573,right
437332162,1357,795,978,1191,1770289308.387327,right
437336162,1363,857,1056,1219,1770289308.391401,right
437340163,1405,900,1118,1287,1770289308.395701,right
437344164,1439,898,1119,1308,1770289308.399679,right
437348162,1350,780,960,1172,1770289308.403486,right
437352162,1364,867,1069,1222,1770289308.407464,right
437356163,1404,892,1114,1280,1770289308.4115,right
437360163,1449,906,1128,1311,1770289308.415712,right
437364164,1377,801,990,1196,1770289308.419455,right
437368162,1368,853,1055,1219,1770289308.423576,right
437372163,1392,882,1099,1264,1770289308.4275572,right
437376163,1445,911,1122,1308,1770289308.431541,right
437380164,1398,826,1020,1223,1770289308.435622,right
437384162,1381,849,1047,1216,1770289308.4396522,right
437388162,1389,875,1085,1248,1770289308.443718,right
437392163,1448,919,1135,1309,1770289308.447701,right
437396163,1414,844,1051,1240,1770289308.4516659,right
437400164,1377,829,1019,1204,1770289308.455714,right
437404162,1378,862,1067,1231,1770289308.459671,right
437408162,1437,924,1137,1310,1770289308.4637408,right
437412163,1425,860,1072,1263,1770289308.4676611,right
437416163,1370,810,998,1200,1770289308.4716082,right
437420164,1368,856,1058,1220,1770289308.475668,right
437424162,1419,912,1126,1297,1770289308.479734,right
437428162,1436,882,1103,1289,1770289308.483697,right
437432163,1360,798,986,1189,1770289308.487633,right
437436163,1362,855,1056,1219,1770289308.491743,right
437440164,1405,901,1119,1288,1770289308.495759,right
437444162,1438,896,1118,1306,1770289308.499725,right
437448162,1351,783,965,1177,1770289308.503669,right
437452163,1362,865,1066,1220,1770289308.507724,right
437456163,1404,894,1115,1281,1770289308.511858,right
437460164,1449,906,1123,1308,1770289308.5158389,right
437464162,1366,792,980,1192,1770289308.519695,right
437468162,1367,856,1057,1221,1770289308.523796,right
437472163,1395,884,1110,1270,1770289308.527788,right
437476163,1453,911,1129,1316,1770289308.531774,right
437480164,1399,819,1016,1218,1770289308.535806,right
437484162,1381,852,1049,1220,1770289308.5397089,right
437488162,1392,878,1088,1253,1770289308.543911,right
437492163,1448,918,1129,1309,1770289308.547822,right
437496163,1411,840,1038,1229,1770289308.551795,right
437500164,1372,834,1027,1202,1770289308.555858,right
437504162,1377,864,1073,1234,1770289308.559802,right
437508162,1442,927,1139,1311,1770289308.563831,right
437512163,1423,853,1066,1253,1770289308.567852,right
437516164,1370,815,1001,1198,1770289308.571855,right
437520162,1364,856,1058,1221,1770289308.575852,right
437524162,1420,914,1128,1302,1770289308.579875,right
437528162,1431,877,1096,1283,1770289308.583852,right
437532163,1358,800,988,1195,1770289308.5878148,right
437536163,1361,855,1058,1220,1770289308.5918689,right
437540162,1408,902,1120,1291,1770289308.595874,right
437544162,1437,896,1118,1307,1770289308.5998662,right
437548163,1358,790,980,1192,1770289308.60381,right
437552163,1366,859,1059,1222,1770289308.6079612,right
437556164,1407,894,1115,1282,1770289308.61197,right
437560162,1448,906,1125,1310,1770289308.6159492,right
437564163,1364,788,976,1190,1770289308.619831,right
437568162,1370,859,1060,1224,1770289308.623946,right
437572164,1399,887,1109,1272,1770289308.627964,right
437576164,1455,910,1129,1314,1770289308.631964,right
437580162,1391,813,1005,1215,1770289308.635975,right
437584162,1378,855,1053,1220,1770289308.639982,right
437588163,1392,879,1091,1257,1770289308.643994,right
437592164,1447,914,1127,1311,1770289308.648009,right
437596164,1407,835,1035,1228,1770289308.651995,right
437600162,1376,840,1032,1212,1770289308.655981,right
437604162,1379,867,1077,1241,1770289308.659948,right
437608163,1444,924,1136,1312,1770289308.6639712,right
437612164,1424,850,1061,1251,1770289308.66797,right
437616164,1377,823,1015,1203,1770289308.672006,right
437620162,1374,858,1060,1224,1770289308.675933,right
437624162,1432,917,1130,1302,1770289308.679991,right
437628163,1427,870,1088,1275,1770289308.684005,right
437632164,1362,803,991,1194,1770289308.687958,right
437636162,1362,857,1057,1219,1770289308.692035,right
